,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
48,1.4225786539986413e-19,1.4297872845531036e-19,1.4574487551251145e-19,1.5134095665678497e-19,1.6077821424452235e-19,1.75348235426071e-19,1.9668515344563644e-19,2.2683595547563425e-19,2.683378228217788e-19,3.243004957863601e-19,3.9849053098346746e-19,4.954130396169645e-19,6.203851284017644e-19,7.795939122311929e-19,9.801307656749683e-19,1.2299925948691545e-18,1.5380405272335011e-18,1.9139067208476018e-18,2.3678411553941605e-18,2.910492403644003e-18,3.55261954524841e-18,4.3047365254441744e-18,5.17669521922141e-18,6.1772189562055215e-18,7.313403900331968e-18,8.590210977293326e-18,1.0009975458606187e-17,1.1571964280383558e-17,1.3272012149881415e-17,1.5102265965532678e-17,1.7051062576225775e-17,1.910295696065408e-17,2.1238905952739527e-17,2.3436595865441674e-17,2.5670879499156394e-17,2.7914257030496506e-17,3.013729300590615e-17,3.230880339945073e-17,3.4395565687159866e-17,3.636119186390064e-17,3.8163647019912334e-17,3.97506789195187e-17,4.105212798694697e-17,4.196769010506735e-17,4.2348182402674737e-17
49,2.999304377480916e-19,3.0153946521562315e-19,3.077147646605314e-19,3.202120021471175e-19,3.412978832443002e-19,3.738727453519546e-19,4.2161259560513637e-19,4.891297658615891e-19,5.821496236610971e-19,7.076985654549527e-19,8.742958526467306e-19,1.0921388213353442e-18,1.3732677686463145e-18,1.7316936423337062e-18,2.183468870110932e-18,2.7466796662772735e-18,3.441337394721846e-18,4.2891474994067216e-18,5.313137530985715e-18,6.537131176506156e-18,7.985063027714585e-18,9.680138949114473e-18,1.1643858895777874e-17,1.3894932159525688e-17,1.644812830322797e-17,1.93131192870787e-17,2.2493378196460766e-17,2.5985206240888726e-17,2.9776961092643135e-17,3.3848555115097474e-17,3.8171280696232756e-17,4.2708000919139673e-17,4.741371618274066e-17,5.2236479630436685e-17,5.711858380570068e-17,6.199787354140495e-17,6.680894879847031e-17,7.148389545329874e-17,7.595200656303303e-17,8.0137710110005e-17,8.395557324650203e-17,8.730077128117234e-17,9.003274744942661e-17,9.194889460791819e-17,9.274390448638062e-17
50,6.318544405811855e-19,6.354437523668498e-19,6.492216595448258e-19,6.771148119780653e-19,7.242025068615129e-19,7.969964614130241e-19,9.0376540204166e-19,1.0549024772138646e-18,1.2633293973041775e-18,1.5449259558310483e-18,1.9189672593791446e-18,2.4085438083710576e-18,3.0409319353350797e-18,3.8478746367815764e-18,4.865726349735334e-18,6.135410716273069e-18,7.702138941656178e-18,9.614839068045322e-18,1.19252542900856e-17,1.4686681951761208e-17,1.795234423142888e-17,2.1773406277249654e-17,2.619668653564936e-17,3.126213535520048e-17,3.700018916332484e-17,4.3429135677322696e-17,5.055264760568458e-17,5.835765509344368e-17,6.681272809471473e-17,7.586712677396853e-17,8.545064934166146e-17,9.547436112887523e-17,1.0583222469425945e-16,1.1640356573599138e-16,1.270561985946738e-16,1.3764988919783187e-16,1.4803963734065572e-16,1.580779906292938e-16,1.6761522440497358e-16,1.7649568660102717e-16,1.8454784801612256e-16,1.9156453215397316e-16,1.972683198007296e-16,2.0125510819203714e-16,2.0290611480521085e-16
51,1.3299748013601569e-18,1.337976380298735e-18,1.3686970819996113e-18,1.4309150409747984e-18,1.536008359416115e-18,1.698594000006157e-18,1.937270113080816e-18,2.2754570347662204e-18,2.742322466149145e-18,3.3737638797646026e-18,4.213406163601944e-18,5.3135554468478034e-18,6.736031960021009e-18,8.552787180446698e-18,1.0846195419833824e-17,1.3708899855692774e-17,1.724309045570396e-17,2.155909890987913e-17,2.6773215777300998e-17,3.3004668964003645e-17,4.037175054980048e-17,4.898713950225304e-17,5.895253785394552e-17,7.035281266590431e-17,8.324990930096274e-17,9.767686598298384e-17,1.1363230784785705e-16,1.3107582371415666e-16,1.4992462480761108e-16,1.7005184748592648e-16,1.912867891106047e-16,2.1341725618083788e-16,2.361940550673212e-16,2.5933746422046156e-16,2.8254528327611497e-16,3.0550174041464577e-16,3.278861218103628e-16,3.493794132638298e-16,3.696664349965163e-16,3.884297937723761e-16,4.0533031981003254e-16,4.199663017707516e-16,4.318005354811217e-16,4.4003966841345568e-16,4.4344422265694017e-16
52,2.796891880957069e-18,2.814717108884124e-18,2.8831681750968935e-18,3.021859084778899e-18,3.256268803199083e-18,3.619201189968677e-18,4.1524840018802085e-18,4.908895649346106e-18,5.954285325053222e-18,7.369822498196978e-18,9.254275987955895e-18,1.1726182230489604e-17,1.49257194100537e-17,1.9016062573392062e-17,2.418395965744583e-17,3.063924550654574e-17,3.861300694204072e-17,4.835413309790332e-17,6.012403677290839e-17,7.418941756732582e-17,9.081305603911044e-17,1.1024277609086666e-16,1.3269888204238432e-16,1.5836055496502494e-16,1.8735186409813296e-16,2.1972819579351706e-16,2.5546400654558666e-16,2.9444285220796703e-16,3.3645062004869787e-16,3.8117278620309426e-16,4.2819633551907886e-16,4.77016714328334e-16,5.270498400846693e-16,5.776487608521607e-16,6.281240257704185e-16,6.777661566377398e-16,7.258677291970787e-16,7.717413624845227e-16,8.14728195801006e-16,8.541889475578922e-16,8.89466046297347e-16,9.198001412589229e-16,9.441769608999568e-16,9.6107030113065e-16,9.680331043247324e-16
53,5.876085919802884e-18,5.9157653747783766e-18,6.068173222376628e-18,6.37711179342408e-18,6.899614120587089e-18,7.709282212054406e-18,8.900178715089881e-18,1.0591245264165304e-17,1.293116607408205e-17,1.6103524850132987e-17,2.0332017828981784e-17,2.5885389016551738e-17,3.308165155685016e-17,4.229106087337595e-17,5.393722303718543e-17,6.849567043567186e-17,8.648923217009946e-17,1.0847958401278016e-16,1.3505449456726574e-16,1.668104973057078e-16,2.0433101119072926e-16,2.481602945047133e-16,2.987740254722698e-16,3.5654772736242213e-16,4.2172465528712927e-16,4.943850931677416e-16,5.744192295144512e-16,6.615058530760894e-16,7.550990080876049e-16,8.544244613014119e-16,9.584873602753708e-16,1.0660918153419789e-15,1.1758723288963225e-15,1.2863360267484523e-15,1.395913490441305e-15,1.5030145690174027e-15,1.6060837083750785e-15,1.7036468115756228e-15,1.7943380251140474e-15,1.8768895420784202e-15,1.9500597090391915e-15,2.0124633478612637e-15,2.0622519037890133e-15,2.0965681731127197e-15,2.1106690723393727e-15
54,1.2332559562633019e-17,1.2420815083811668e-17,1.2759883532243596e-17,1.3447528344423946e-17,1.4611360965027742e-17,1.641647908548344e-17,1.9074387836430755e-17,2.2853141332615593e-17,2.808851201341995e-17,3.5195827331253694e-17,4.468190988803505e-17,5.71563261625e-17,7.334090556779884e-17,9.40762585362666e-17,1.2032382996974995e-16,1.5316190899413806e-16,1.9377401660234143e-16,2.4342824663735793e-16,3.0344647193078985e-16,3.751628610627302e-16,4.598718762984583e-16,5.587668088066607e-16,6.728708955662805e-16,8.029640712514354e-16,9.495093377255261e-16,1.11258347590473e-15,1.2918172774618653e-15,1.4863505539815286e-15,1.6948068362040542e-15,1.915291890733018e-15,2.1454189776393273e-15,2.3823621983034536e-15,2.62293739369614e-15,2.8637078795067313e-15,3.1011098096827253e-15,3.3315889882174453e-15,3.551737162311467e-15,3.7584106350546974e-15,3.948806501571416e-15,4.120460580053724e-15,4.271114297056184e-15,4.398372903311386e-15,4.499041275178928e-15,4.567972340977764e-15,4.596192392178411e-15
55,2.585480952984393e-17,2.6050935854977292e-17,2.680462661627657e-17,2.8333945734310065e-17,3.0924294331873303e-17,3.494589892206998e-17,4.087427867377798e-17,4.931354608827647e-17,6.102208669275502e-17,7.693976304124449e-17,9.821530208834014e-17,1.2623197261854247e-16,1.6262907804818182e-16,2.0931623603132221e-16,2.6847696501986675e-16,3.4255783896584096e-16,4.3423950089133243e-16,5.463862345590973e-16,6.819716503443414e-16,8.439793782192166e-16,1.0352794559357393e-15,1.2584832685629347e-15,1.5157822842699295e-15,1.8087782290299848e-15,2.138314497205854e-15,2.504320240553567e-15,2.9056794716406694e-15,3.3401374724919922e-15,3.8042557146958965e-15,4.2934243739617986e-15,4.801938459014728e-15,5.3231397418868764e-15,5.849622263652252e-15,6.373494328219963e-15,6.886684559851152e-15,7.381273477950691e-15,7.849824397691838e-15,8.285676963645218e-15,8.68315114602261e-15,9.037585957653581e-15,9.345101143214044e-15,9.601915866001317e-15,9.802978567529966e-15,9.939547609628992e-15,9.995202386822135e-15
56,5.414030841292296e-17,5.457573769845297e-17,5.624950592105947e-17,5.964768142365599e-17,6.540824488429843e-17,7.436115499997366e-17,8.757534304250074e-17,1.0641230012613146e-16,1.3258518719894243e-16,1.6822144222864956e-16,2.1592569522602078e-16,2.7883847799993916e-16,3.606848236757638e-16,4.658055310315402e-16,5.991628071272295e-16,7.663114209785196e-16,9.73326638512571e-16,1.2266812855107163e-15,1.5330664653395953e-15,1.899153807876815e-15,2.3313015738355714e-15,2.8352122506379745e-15,3.415555051021066e-15,4.075572418593301e-15,4.8166946183164925e-15,5.638190091423918e-15,6.536880905905534e-15,7.506951923018077e-15,8.539879051567017e-15,9.624496270989289e-15,1.0747213324387248e-14,1.1892386649966894e-14,1.3042835819976214e-14,1.4180486935303173e-14,1.5287113142946953e-14,1.6345130091691853e-14,1.733838910103948e-14,1.8252890083743948e-14,1.9077305002686332e-14,1.9803153711139756e-14,2.0424397419280316e-14,2.0936097344365486e-14,2.1331610058280778e-14,2.1597535243324572e-14,2.1705270694275917e-14
57,1.132288836649469e-16,1.1419461091953004e-16,1.1790792614969558e-16,1.2545149190007626e-16,1.38250674156298e-16,1.5816539044937886e-16,1.8759810048732248e-16,2.2961717085780196e-16,2.8809310019960557e-16,3.6784280787771835e-16,4.747743989721048e-16,6.160216395248539e-16,8.000540353280047e-16,1.0367452527262692e-15,1.3373801150522873e-15,1.7145791065427557e-15,2.182119804457679e-15,2.75463748004347e-15,3.4471926511177865e-15,4.274701766261651e-15,5.251238230981655e-15,6.389224012438242e-15,7.698546025682534e-15,9.185645006196404e-15,1.0852636002132575e-14,1.269652736868667e-14,1.470860785172983e-14,1.6874068114875558e-14,1.9171913645422483e-14,2.15752108412851e-14,2.405168836642972e-14,2.6564693158873257e-14,2.907447648828396e-14,3.1539761534587057e-14,3.3919520499651245e-14,3.617486506577935e-14,3.82709255035822e-14,4.017855410598585e-14,4.187562686791553e-14,4.33476170745368e-14,4.458695270371363e-14,4.559041529907339e-14,4.635345099397528e-14,4.68596943810375e-14,4.7063192797955484e-14
58,2.3649073494009537e-16,2.3863022877925945e-16,2.468594365743834e-16,2.635879589768574e-16,2.919984659468193e-16,3.3625737957578314e-16,4.017632295132254e-16,4.954309438540513e-16,6.260061862428138e-16,8.043983875981601e-16,1.0440144203038268e-15,1.3610672123549949e-15,1.7748255595075979e-15,2.3077638296085573e-15,2.985564322505779e-15,3.8369221306381534e-15,4.893103898920722e-15,6.187219235157069e-15,7.753177604787771e-15,9.624324610573832e-15,1.1831778943689575e-14,1.4402523269564677e-14,1.7357336101548538e-14,2.0708683696442936e-14,2.4458717115308526e-14,2.859753588331599e-14,3.310188294912954e-14,3.793442400902986e-14,4.304373758815581e-14,4.836510231005502e-14,5.382211796788714e-14,5.93291418844619e-14,6.479446637799694e-14,7.012411074166574e-14,7.522605346480188e-14,8.001468506158026e-14,8.441521084481415e-14,8.836766082541832e-14,9.183004548538275e-14,9.4779994029638e-14,9.721387310921036e-14,9.914183747575152e-14,1.0057641613720726e-13,1.015109704504104e-13,1.01882531588076e-13
59,4.93232793593567e-16,4.979670179352609e-16,5.161827361521337e-16,5.532382202013425e-16,6.162354654418809e-16,7.145037369797022e-16,8.601711884621366e-16,1.0688206794270834e-15,1.360216034658823e-15,1.7590719074045359e-15,2.2958242898818708e-15,3.0073402611364354e-15,3.937486160387892e-15,5.137455177450889e-15,6.665741254691607e-15,8.587639647840007e-15,1.0974159133492385e-14,1.3900249951601566e-14,1.74422873512192e-14,2.167480351153623e-14,2.6666528693485863e-14,3.247588106838574e-14,3.914612645830251e-14,4.670050486240773e-14,5.513767986958602e-14,6.44279001841145e-14,7.451026205374741e-14,8.529142361698558e-14,9.664604797997898e-14,1.0841914698866102e-13,1.2043037218727617e-13,1.3248016599117845e-13,1.4435755757020008e-13,1.558492746265017e-13,1.6674974854774954e-13,1.7687151132836515e-13,1.860554000762589e-13,1.9417986351404405e-13,2.011684471985819e-13,2.0699413476672727e-13,2.1167852072000312e-13,2.1528262193230133e-13,2.1788428389322374e-13,2.1953432801505644e-13,2.2017948046750585e-13
60,1.0271364559508726e-15,1.0375987296062777e-15,1.0778691081708886e-15,1.1598518141813862e-15,1.299383652442559e-15,1.5173444188741079e-15,1.8409735754169755e-15,2.305384698472247e-15,2.9552456789047633e-15,3.846561289247473e-15,5.0484558928568234e-15,6.644809453486207e-15,8.735553040514673e-15,1.1437386088920424e-14,1.4883644018169586e-14,1.922303010043026e-14,2.461693879870757e-14,3.1235147270914415e-14,3.924974266218387e-14,4.8827285823278996e-14,6.01193816125853e-14,7.325201936117194e-14,8.831424515531268e-14,1.0534690617705203e-13,1.243323404943607e-13,1.4518594968862375e-13,1.6775056934737114e-13,1.9179443674111815e-13,2.1701335139938716e-13,2.430373508567838e-13,2.694419090011883e-13,2.9576334263370346e-13,3.215178172680817e-13,3.462231026837479e-13,3.6942205408119583e-13,3.9070667484644633e-13,4.0974151012097125e-13,4.262849452937938e-13,4.402066088907576e-13,4.514983105432652e-13,4.602745069549836e-13,4.667558064671482e-13,4.712249970681432e-13,4.739388707793483e-13,4.749699215250528e-13
61,2.1354869811953476e-15,2.158575565907252e-15,2.247481707586466e-15,2.4286258351083518e-15,2.737295806821257e-15,3.220198119361059e-15,3.938493064587321e-15,4.971295628465271e-15,6.419567893933097e-15,8.410253442040172e-15,1.1100410484996976e-14,1.4680992328605575e-14,1.937980972770552e-14,2.546310319580784e-14,3.323507258954252e-14,4.303467811906227e-14,5.522906421058233e-14,7.020308551636856e-14,8.834464555329109e-14,1.1002589337707654e-13,1.3558074652361893e-13,1.6527968521859972e-13,1.993032428429497e-13,2.377160384011266e-13,2.8044349265660987e-13,3.2725348273775545e-13,3.777450813155741e-13,4.313461849012404e-13,4.873212833763724e-13,5.447899136895169e-13,6.027555540482603e-13,6.601439430363514e-13,7.158491397318179e-13,7.687851438842474e-13,8.179405985593461e-13,8.624339748396046e-13,9.015665906819735e-13,9.348706556115097e-13,9.621489594481742e-13,9.835013950841414e-13,9.993305994528179e-13,1.0103137582095573e-12,1.0173189027275543e-12,1.0212303394572524e-12,1.0226273113873503e-12
62,4.432093648704496e-15,4.482969663122374e-15,4.678960611895488e-15,5.07864036133873e-15,5.760572757344048e-15,6.82917578933049e-15,8.421723275827416e-15,1.071644622190512e-14,1.3941562559927702e-14,1.8384883169858064e-14,2.4403415339259764e-14,3.243212207440675e-14,4.299071787004016e-14,5.6687122293982216e-14,7.421599798247841e-14,9.635072449645605e-14,1.2392726169101195e-13,1.5781868617376495e-13,1.9889977270092342e-13,2.480018371165569e-13,3.058591141571906e-13,3.7304912068636717e-13,4.4993061882381227e-13,5.365837822283802e-13,6.327578164704742e-13,7.378314499469301e-13,8.507913082494617e-13,9.702322021326762e-13,1.094381874048679e-12,1.2211509188119008e-12,1.3482066382842313e-12,1.473067751212272e-12,1.5932153838916299e-12,1.706214781277565e-12,1.8098417671238484e-12,1.9022080757908327e-12,1.9818800402242063e-12,2.0479853113273497e-12,2.100301617807005e-12,2.1393190546057664e-12,2.166261608358101e-12,2.1830426549574524e-12,2.1921103803303073e-12,2.196109024824671e-12,2.1972361155812137e-12
63,9.181442114783895e-15,9.293365160628988e-15,9.724730964058204e-15,1.0605243156326667e-14,1.210965512214484e-14,1.447125458926584e-14,1.799802684594174e-14,2.309142136800977e-14,3.0267328892554275e-14,4.017844121285119e-14,5.3636616700246906e-14,7.163323448656603e-14,9.535484113910368e-14,1.261907597541845e-13,1.6572885875938894e-13,2.1573550620655129e-13,2.781160113738064e-13,3.5485270572138776e-13,4.479193137657413e-13,5.591723992465266e-13,6.902233187635254e-13,8.422970275718432e-13,1.01608690655926e-12,1.2116170957627566e-12,1.4281252078744987e-12,1.6639784131827785e-12,1.916634547688973e-12,2.1826571203584572e-12,2.4577891335163584e-12,2.737085936063402e-12,3.0151024942566816e-12,3.286126123039955e-12,3.5444424386843215e-12,3.78462046446597e-12,4.001802577430575e-12,4.1919861279663666e-12,4.352285510954196e-12,4.4811651876911866e-12,4.5786340871682325e-12,4.6463877115842576e-12,4.6878729940477444e-12,4.708228158881294e-12,4.714009574134564e-12,4.712551899407899e-12,4.710706367901361e-12
64,1.8982149400410176e-14,1.9227935849461702e-14,2.0175706729355416e-14,2.2112301923405963e-14,2.54260468034857e-14,3.0637770010805343e-14,3.8438140313006576e-14,4.9731183588657747e-14,6.568308462812338e-14,8.777433224992424e-14,1.178519333236563e-13,1.5817685794444272e-13,2.1146021198008208e-13,2.8088007585491207e-13,3.7006979384392053e-13,4.830681025759682e-13,6.242222241035988e-13,7.980372381850961e-13,1.0089688707455153e-12,1.2611622423358295e-12,1.5581457664399386e-12,1.9024966087438828e-12,2.2955009774188197e-12,2.7368379191582998e-12,3.224318181844017e-12,3.753709248406052e-12,4.318673461258146e-12,4.910838425178905e-12,5.5200083777422894e-12,6.134513234173062e-12,6.741680138459996e-12,7.328402216196061e-12,7.881772216362754e-12,8.389745745417151e-12,8.841800052922283e-12,9.22955923790273e-12,9.547363844569085e-12,9.792769674946675e-12,9.966963705521585e-12,1.0075079256761748e-11,1.0126371069527885e-11,1.013416400790611e-11,1.0115403332921813e-11,1.0089491624851292e-11,1.0075873306858248e-11
65,3.9160691143397446e-14,3.9699412670496494e-14,4.1777894592328435e-14,4.602959297563002e-14,5.331647509217502e-14,6.480038513386968e-14,8.202934383508602e-14,1.0703855878649123e-13,1.4246412286234547e-13,1.9166485907709277e-13,2.5884453022341895e-13,3.491628031331657e-13,4.68819255084825e-13,6.250908646449214e-13,8.263005882921606e-13,1.0816936987151723e-12,1.4012005071911074e-12,1.7950697270632338e-12,2.273366500646049e-12,2.845342839826776e-12,3.5187049647957364e-12,4.298819973219955e-12,5.187920943258962e-12,6.184382121097243e-12,7.282141570318055e-12,8.470345595850232e-12,9.733276665512383e-12,1.1050605247838909e-11,1.2397978327474757e-11,1.374792694214285e-11,1.5071046144698083e-11,1.6337377477539613e-11,1.7517909687442645e-11,1.8586109939936885e-11,1.951940537800862e-11,2.030055174608646e-11,2.0918848238699614e-11,2.1371179979048616e-11,2.1662883530567677e-11,2.1808425563678234e-11,2.1831844999338197e-11,2.1766813288655045e-11,2.1655985988524125e-11,2.154900986378078e-11,2.1498057194183544e-11
66,8.060440132392719e-14,8.178273661446708e-14,8.633163203036017e-14,9.564786866226858e-14,1.1164245768626557e-13,1.3690486301122226e-13,1.7490257921006552e-13,2.3021582055639773e-13,3.0880280037749164e-13,4.182850115111075e-13,5.682340306888854e-13,7.704319691372859e-13,1.0390675520682106e-12,1.3908202656551505e-12,1.8447779651502953e-12,2.4221311324310252e-12,3.1455920708782007e-12,4.0385018245323255e-12,5.123612603289819e-12,6.421568447401528e-12,7.949149129525374e-12,9.717387021794542e-12,1.172970721229268e-11,1.3980270095652955e-11,1.645270614973806e-11,1.9119419978963407e-11,2.194160377953555e-11,2.4870042172706735e-11,2.7846717880295138e-11,3.080715095178004e-11,3.368333438134668e-11,3.640707637573327e-11,3.8913532024228994e-11,4.114470851576208e-11,4.305275761082009e-11,4.460292148997827e-11,4.577606377867112e-11,4.657078284445511e-11,4.700515128682316e-11,4.711812988050447e-11,4.697063320813268e-11,4.66460313873098e-11,4.6249491243224e-11,4.590489682747641e-11,4.574701325544068e-11
67,1.6550006240209548e-13,1.6807161481621467e-13,1.7800523918389168e-13,1.983757202686907e-13,2.3341422481699934e-13,2.888862155253123e-13,3.725532085329415e-13,4.947185571437831e-13,6.688472938488642e-13,9.122354412282863e-13,1.2466849706258214e-12,1.699117445085082e-12,2.302034224256814e-12,3.093707290493605e-12,4.117967139400641e-12,5.4234488024383834e-12,7.062170326929786e-12,9.087355349029621e-12,1.155047550547938e-11,1.4497577689939234e-11,1.7965068272107457e-11,2.1975238209558737e-11,2.6531911744368068e-11,3.161666756018223e-11,3.718609754313418e-11,4.3170523750784825e-11,4.9474487799306827e-11,5.597916891073714e-11,6.254669790465114e-11,6.902614193079422e-11,7.526076800256299e-11,8.10960780671005e-11,8.63880619068784e-11,9.101114310118838e-11,9.486539238614264e-11,9.788273615311274e-11,1.0003207074645211e-10,1.0132337337938709e-10,1.0181103773431535e-10,1.01596705362987e-10,1.008317432833355e-10,9.971913421679218e-11,9.851375317575366e-11,9.751859092320264e-11,9.707215154125807e-11
68,3.38914545982019e-13,3.4451290272543327e-13,3.661535348279126e-13,4.105927418352908e-13,4.871850590276969e-13,6.087528457783519e-13,7.926550245675263e-13,1.0620574308598062e-12,1.447383186227578e-12,1.9878862814695817e-12,2.733244608247881e-12,3.745011560527358e-12,5.0977026584655165e-12,6.879233869185468e-12,9.190383861142438e-12,1.2142938976128732e-11,1.585621391885567e-11,2.0451737193200335e-11,2.6046055140055915e-11,3.274183715834638e-11,4.061773717626758e-11,4.9717746893554427e-11,6.004101706982896e-11,7.153327276646194e-11,8.408096298013195e-11,9.750913961970339e-11,1.1158375812486872e-10,1.2601866568306287e-10,1.404870527031192e-10,1.5463666408435335e-10,1.681076747947994e-10,1.8055189141705048e-10,1.916518847861443e-10,2.0113879554081854e-10,2.0880786176260117e-10,2.1453114912462817e-10,2.1826745515870127e-10,2.2006983451300676e-10,2.2009156391356284e-10,2.185915272693051e-10,2.1593980960075827e-10,2.1262353436805005e-10,2.0925134746836143e-10,2.065519707647831e-10,2.0535723203901607e-10
69,6.920701523783377e-13,7.042256706103089e-13,7.512479098706411e-13,8.479530763766842e-13,1.0149894077271692e-12,1.2808376394170012e-12,1.6842852127997756e-12,2.277385432223308e-12,3.128855949939062e-12,4.327786135525867e-12,5.987408159121593e-12,8.248545306156538e-12,1.128219432888401e-11,1.5290547743305024e-11,2.050564884931038e-11,2.7184837603816994e-11,3.560223313580298e-11,4.6035745929153936e-11,5.874953755979541e-11,7.397243416524158e-11,9.187349592344574e-11,1.1253665096700276e-10,1.3593688972377443e-10,1.6192084867593484e-10,1.9019457938961487e-10,2.2032084408477892e-10,2.517274260960348e-10,2.8372679813400495e-10,3.1554622526627424e-10,3.463661973119677e-10,3.7536418155798935e-10,4.017602076166926e-10,4.24860813857838e-10,4.440983890228369e-10,4.590638503516079e-10,4.695317755847347e-10,4.754783864770264e-10,4.770939899835155e-10,4.747924345050859e-10,4.692206190287085e-10,4.612708178234368e-10,4.5209712499781726e-10,4.4313401082851137e-10,4.361087728133051e-10,4.33028995812728e-10
70,1.4089193279299606e-12,1.4352362231267333e-12,1.5371212065677958e-12,1.7469945915426357e-12,2.1103518176355173e-12,2.6903636003688518e-12,3.573604537444981e-12,4.876950943549201e-12,6.755554831140839e-12,9.411596908979334e-12,1.3103240908352607e-11,1.815286114586151e-11,2.495322183793898e-11,3.3969903539017896e-11,4.5737981330778915e-11,6.085086747888208e-11,7.993945409899808e-11,1.0364032813374607e-10,1.3255292916238111e-10,1.6718703985343946e-10,2.0790378544472268e-10,2.54855104321927e-10,3.079280875440354e-10,3.6670130969523686e-10,4.3042000369513594e-10,4.97995551244327e-10,5.680323733126321e-10,6.388822394184872e-10,7.0872276251132e-10,7.756539601570467e-10,8.378047349570798e-10,8.934402896540248e-10,9.410619600498396e-10,9.794926171731419e-10,1.0079433796512324e-09,1.0260605045226638e-09,1.0339545740328674e-09,1.03221706768554e-09,1.0219317260524307e-09,1.004689373756917e-09,9.826145376512746e-10,9.584094260873885e-10,9.35414222338431e-10,9.176699096858283e-10,9.099474523191916e-10
71,2.858899346111378e-12,2.915697641935875e-12,3.1357792209070822e-12,3.5899156190378223e-12,4.3781512977704754e-12,5.640375498337991e-12,7.56958521344472e-12,1.0427973315586318e-11,1.456566195462902e-11,2.0441411271077387e-11,2.8643947141379944e-11,3.99116810558581e-11,5.514760399813655e-11,7.542515761641311e-11,1.019801315683127e-10,1.3618338508770384e-10,1.7948975222757807e-10,2.3336013070360574e-10,2.9915660164636087e-10,3.7801436872524157e-10,4.706989141922163e-10,5.774613070846994e-10,6.979081122756172e-10,8.309038727405778e-10,9.745229536951667e-10,1.126063419574892e-09,1.2821289657505831e-09,1.4387767492393128e-09,1.5917206578573849e-09,1.7365726068662266e-09,1.8691000806006498e-09,1.9854770545941797e-09,2.0825077287768378e-09,2.1578076883566257e-09,2.2099342981897514e-09,2.238466265067701e-09,2.244040337044785e-09,2.228360173073328e-09,2.1941977975370485e-09,2.1454110742131704e-09,2.087000370027958e-09,2.025222430909626e-09,1.9677665835967556e-09,1.923972777484941e-09,1.9050247543463965e-09
72,5.780703682723172e-12,5.90287139091845e-12,6.376684255386745e-12,7.356227257922377e-12,9.061015457427887e-12,1.1800269705041913e-11,1.6003616087735322e-11,2.2258624869356225e-11,3.135487253813676e-11,4.433303631461528e-11,6.253585179751551e-11,8.76555976063105e-11,1.2177026437151936e-10,1.6735805146424865e-10,2.2727785849525085e-10,3.04702736268625e-10,4.029946613308615e-10,5.255132251614407e-10,6.753582352755032e-10,8.550564989270391e-10,1.0662150191582567e-09,1.3091744280341416e-09,1.5827050935782494e-09,1.8837913686658216e-09,2.2075450841132126e-09,2.547277262782483e-09,2.8947385752091177e-09,3.2405173096152916e-09,3.5745625646027708e-09,3.886783934913885e-09,4.167670120809424e-09,4.408869021582155e-09,4.603680588855551e-09,4.747429173025956e-09,4.8377015948822915e-09,4.87445783477012e-09,4.860040556499153e-09,4.7991258550760965e-09,4.698669466743108e-09,4.56790931074562e-09,4.418485311698876e-09,4.264728155972677e-09,4.12414421978018e-09,4.018073836418184e-09,3.97240668361986e-09
73,1.1644344825410204e-11,1.1906143694917102e-11,1.2922512905579274e-11,1.502796314648221e-11,1.8702974773229216e-11,2.4629680942232385e-11,3.376289447030223e-11,4.741771989711213e-11,6.737329688157711e-11,9.598941665298309e-11,1.3632865060804345e-10,1.9227123039667126e-10,2.686035597549832e-10,3.7105474325407445e-10,5.062502904795645e-10,6.815501439397053e-10,9.047416206921473e-10,1.1835687471163072e-09,1.5250987951643113e-09,1.934953749574408e-09,2.4164656631832885e-09,2.9698446743656397e-09,3.5914696091576447e-09,4.27341653653755e-09,5.003325791423094e-09,5.764672566402006e-09,6.537455054183453e-09,7.299256457622836e-09,8.026584203337897e-09,8.696351787435749e-09,9.287352807366157e-09,9.781584978439492e-09,1.0165311536441168e-08,1.0429792064744594e-08,1.0571666526200398e-08,1.0593027553951284e-08,1.0501261071372483e-08,1.030877066443652e-08,1.0032725515408058e-08,9.694984825642414e-09,9.322352397644437e-09,8.947298966970139e-09,8.609245843138399e-09,8.35640923034659e-09,8.248021316875994e-09
